1	0.7099
2	0.8047
3	0.8245
4	0.7090
5	0.5512
6	0.4903
7	0.4738
8	0.4670
9	0.4633
10	0.4875
11	0.5212
12	0.5209
13	0.5200
14	0.5189
15	0.5170
16	0.5162
17	0.5157
18	0.5152
19	0.5148
20	0.5146
21	0.5143
22	0.5135
23	0.5123
24	0.5114
25	0.5106
26	0.5101
27	0.5100
28	0.5093
29	0.5086
30	0.5076
31	0.5064
32	0.5034
33	0.4986
34	0.4953
35	0.4914
36	0.4853
37	0.4807
38	0.4869
39	0.4867
40	0.4810
41	0.4798
42	0.4846
43	0.4833
44	0.4783
45	0.4879
46	0.4952
47	0.4937
48	0.4952
49	0.4957
50	0.4936
51	0.4928
52	0.4889
53	0.4782
54	0.4693
55	0.4649
56	0.4679
57	0.4624
58	0.4536
59	0.4440
60	0.4348
61	0.4310
62	0.4332
63	0.4282
64	0.4227
65	0.4227
66	0.4723
67	0.4902
68	0.4919
69	0.4922
70	0.4932
71	0.4944
72	0.4958
73	0.4967
74	0.4977
75	0.4987
76	0.4993
77	0.4995
78	0.4999
79	0.5000
80	0.4988
81	0.4990
82	0.4996
83	0.5006
84	0.5015
85	0.5022
86	0.5020
87	0.5029
88	0.5052
89	0.5099
90	0.5131
91	0.5151
92	0.5166
93	0.5174
94	0.5180
95	0.5189
96	0.5198
97	0.5206
98	0.5214
99	0.5222
100	0.5239
101	0.5250
102	0.5259
103	0.5272
104	0.5281
105	0.5289
106	0.5295
107	0.5301
108	0.5309
109	0.5315
110	0.5322
111	0.5330
112	0.5338
113	0.5343
114	0.5350
115	0.5356
116	0.5363
117	0.5371
118	0.5374
119	0.5377
120	0.5384
121	0.5391
122	0.5390
123	0.5385
124	0.5388
125	0.5390
126	0.5390
127	0.5396
128	0.5400
129	0.5403
130	0.5407
131	0.5411
132	0.5416
133	0.5423
134	0.5428
135	0.5433
136	0.5437
137	0.5441
138	0.5444
139	0.5449
140	0.5452
141	0.5455
142	0.5460
143	0.5464
144	0.5469
145	0.5473
146	0.5478
147	0.5483
148	0.5485
149	0.5486
150	0.5473
151	0.5468
152	0.5469
153	0.5472
154	0.5475
155	0.5478
156	0.5480
157	0.5484
158	0.5488
159	0.5492
160	0.5496
161	0.5498
162	0.5500
163	0.5504
164	0.5509
165	0.5513
166	0.5515
167	0.5516
168	0.5520
169	0.5523
170	0.5521
171	0.5520
172	0.5519
173	0.5521
174	0.5524
175	0.5527
176	0.5527
177	0.5527
178	0.5529
179	0.5532
180	0.5524
181	0.5501
182	0.5494
183	0.5494
184	0.5496
185	0.5500
186	0.5501
187	0.5504
188	0.5507
189	0.5511
190	0.5511
191	0.5508
192	0.5509
193	0.5511
194	0.5514
195	0.5518
196	0.5523
197	0.5527
198	0.5531
199	0.5534
200	0.5537
201	0.5540
202	0.5542
203	0.5544
204	0.5541
205	0.5539
206	0.5540
207	0.5543
208	0.5545
209	0.5547
210	0.5549
211	0.5551
212	0.5555
213	0.5558
214	0.5560
215	0.5564
216	0.5567
217	0.5570
218	0.5573
219	0.5574
220	0.5575
221	0.5577
222	0.5581
223	0.5584
224	0.5587
225	0.5587
226	0.5588
227	0.5591
228	0.5594
229	0.5597
230	0.5599
231	0.5601
232	0.5602
233	0.5603
234	0.5606
235	0.5608
236	0.5610
237	0.5612
238	0.5613
239	0.5614
240	0.5616
241	0.5617
242	0.5619
243	0.5622
244	0.5624
245	0.5625
246	0.5626
247	0.5628
248	0.5631
249	0.5634
250	0.5636
251	0.5640
252	0.5643
253	0.5646
254	0.5649
255	0.5651
256	0.5653
257	0.5654
258	0.5657
259	0.5660
260	0.5663
261	0.5667
262	0.5670
263	0.5673
264	0.5676
265	0.5679
266	0.5682
267	0.5686
268	0.5689
269	0.5693
270	0.5696
271	0.5700
272	0.5704
273	0.5709
274	0.5713
275	0.5712
276	0.5713
277	0.5718
278	0.5723
279	0.5727
280	0.5732
281	0.5736
282	0.5738
283	0.5740
284	0.5737
285	0.5732
286	0.5733
287	0.5737
288	0.5741
289	0.5743
290	0.5747
291	0.5751
292	0.5753
293	0.5752
294	0.5748
295	0.5748
296	0.5752
297	0.5754
298	0.5753
299	0.5756
300	0.5760
301	0.5765
302	0.5769
303	0.5774
304	0.5779
305	0.5786
306	0.5794
307	0.5802
308	0.5810
309	0.5814
310	0.5814
311	0.5809
312	0.5808
313	0.5809
314	0.5812
315	0.5816
316	0.5821
317	0.5828
318	0.5836
319	0.5843
320	0.5850
321	0.5859
322	0.5864
323	0.5869
324	0.5875
325	0.5882
326	0.5886
327	0.5888
328	0.5834
329	0.5760
330	0.5733
331	0.5724
332	0.5720
333	0.5720
334	0.5720
335	0.5722
336	0.5723
337	0.5723
338	0.5724
339	0.5725
340	0.5725
341	0.5726
342	0.5726
343	0.5727
344	0.5729
345	0.5730
346	0.5731
347	0.5731
348	0.5732
349	0.5733
350	0.5734
351	0.5734
352	0.5735
353	0.5737
354	0.5738
355	0.5739
356	0.5740
357	0.5741
358	0.5742
359	0.5743
360	0.5745
361	0.5746
362	0.5747
363	0.5749
364	0.5750
365	0.5751
366	0.5752
367	0.5753
368	0.5754
369	0.5754
370	0.5755
371	0.5756
372	0.5757
373	0.5758
374	0.5759
375	0.5759
376	0.5758
377	0.5758
378	0.5760
379	0.5761
380	0.5762
381	0.5762
382	0.5763
383	0.5763
384	0.5764
385	0.5764
386	0.5765
387	0.5766
388	0.5767
389	0.5768
390	0.5769
391	0.5769
392	0.5770
393	0.5771
394	0.5772
395	0.5773
396	0.5774
397	0.5775
398	0.5775
399	0.5776
400	0.5778

