1	0.6345
2	0.6308
3	0.6290
4	0.5975
5	0.5974
6	0.5975
7	0.5975
8	0.5973
9	0.5972
10	0.5969
11	0.5962
12	0.5646
13	0.5637
14	0.5642
15	0.5554
16	0.5019
17	0.4752
18	0.4836
19	0.4930
20	0.5011
21	0.5011
22	0.5012
23	0.5092
24	0.5092
25	0.5092
26	0.5091
27	0.5097
28	0.5097
29	0.5012
30	0.5012
31	0.5012
32	0.5020
33	0.5028
34	0.5096
35	0.5096
36	0.5094
37	0.5094
38	0.5094
39	0.5094
40	0.5094
41	0.5094
42	0.5094
43	0.5094
44	0.5095
45	0.5180
46	0.5190
47	0.5174
48	0.5175
49	0.5253
50	0.5253
51	0.5253
52	0.5251
53	0.5253
54	0.5253
55	0.5261
56	0.5335
57	0.5254
58	0.5254
59	0.5254
60	0.5254
61	0.5254
62	0.5254
63	0.5254
64	0.5254
65	0.5254
66	0.5254
67	0.5254
68	0.5254
69	0.5254
70	0.5254
71	0.5254
72	0.5254
73	0.5254
74	0.5254
75	0.5254
76	0.5255
77	0.5255
78	0.5256
79	0.5257
80	0.5335
81	0.5331
82	0.5331
83	0.5331
84	0.5332
85	0.5332
86	0.5330
87	0.5330
88	0.5330
89	0.5330
90	0.5330
91	0.5330
92	0.5330
93	0.5330
94	0.5330
95	0.5330
96	0.5330
97	0.5330
98	0.5330
99	0.5330
100	0.5330

