1	0.5459
2	0.4586
3	0.4594
4	0.4617
5	0.4616
6	0.4286
7	0.4229
8	0.4228
9	0.4227
10	0.4227
11	0.4227
12	0.4227
13	0.4227
14	0.4227
15	0.4227
16	0.4227
17	0.4227
18	0.4227
19	0.4227
20	0.4227
21	0.4227
22	0.4227
23	0.4227
24	0.4227
25	0.4227
26	0.4227
27	0.4227
28	0.4227
29	0.4227
30	0.4227
31	0.4227
32	0.4227
33	0.4227
34	0.4227
35	0.4227
36	0.4227
37	0.4227
38	0.4227
39	0.4227
40	0.4227
41	0.4227
42	0.4227
43	0.4227
44	0.4227
45	0.4249
46	0.4631
47	0.4886
48	0.4609
49	0.4609
50	0.4609
51	0.4609
52	0.4609
53	0.4609
54	0.4609
55	0.4609
56	0.4609
57	0.4609
58	0.4609
59	0.4609
60	0.4609
61	0.4609
62	0.4609
63	0.4609
64	0.4612
65	0.4612
66	0.4612
67	0.4612
68	0.4612
69	0.4612
70	0.4612
71	0.4612
72	0.4612
73	0.4612
74	0.4612
75	0.4612
76	0.4612
77	0.4612
78	0.4612
79	0.4612
80	0.4612
81	0.4612
82	0.4612
83	0.4612
84	0.4612
85	0.4612
86	0.4612
87	0.4612
88	0.4612
89	0.4612
90	0.4612
91	0.4612
92	0.4612
93	0.4612
94	0.4612
95	0.4612
96	0.4612
97	0.4612
98	0.4612
99	0.4612
100	0.4612
101	0.4612
102	0.4612
103	0.4612
104	0.4612
105	0.4612
106	0.4612
107	0.4612
108	0.4612
109	0.4613
110	0.4616
111	0.4616
112	0.4616
113	0.4616
114	0.4616
115	0.4616
116	0.4616
117	0.4616
118	0.4616
119	0.4616
120	0.4616
121	0.4616
122	0.4616
123	0.4616
124	0.4616
125	0.4616
126	0.4615
127	0.4370
128	0.4240
129	0.4240
130	0.4240
131	0.4240
132	0.4240
133	0.4240
134	0.4240
135	0.4240
136	0.4240
137	0.4240
138	0.4240
139	0.4240
140	0.4240
141	0.4240
142	0.4240
143	0.4240
144	0.4240
145	0.4240
146	0.4240
147	0.4240
148	0.4240
149	0.4240
150	0.4240
151	0.4240
152	0.4240
153	0.4240
154	0.4240
155	0.4240
156	0.4240
157	0.4240
158	0.4240
159	0.4240
160	0.4240
161	0.4240
162	0.4240
163	0.4240
164	0.4240
165	0.4240
166	0.4240
167	0.4240
168	0.4240
169	0.4240
170	0.4240
171	0.4240
172	0.4240
173	0.4240
174	0.4240
175	0.4240
176	0.4240
177	0.4240
178	0.4240
179	0.4240
180	0.4240
181	0.4240
182	0.4240
183	0.4240
184	0.4240
185	0.4240
186	0.4240
187	0.4240
188	0.4237
189	0.4237
190	0.4237
191	0.4237
192	0.4237
193	0.4237
194	0.4237
195	0.4237
196	0.4237
197	0.4237
198	0.4237
199	0.4237
200	0.4237
201	0.4237
202	0.4237
203	0.4237
204	0.4237
205	0.4237
206	0.4237
207	0.4237
208	0.4237
209	0.4237
210	0.4237
211	0.4237
212	0.4237
213	0.4237
214	0.4237
215	0.4237
216	0.4237
217	0.4237
218	0.4237
219	0.4237
220	0.4237
221	0.4237
222	0.4237
223	0.4237
224	0.4237
225	0.4237
226	0.4239
227	0.4239
228	0.4239
229	0.4239
230	0.4239
231	0.4239
232	0.4239
233	0.4239
234	0.4239
235	0.4239
236	0.4239
237	0.4239
238	0.4239
239	0.4226
240	0.4224
241	0.4222
242	0.4069
243	0.3846
244	0.3846
245	0.3845
246	0.3846
247	0.3846
248	0.3846
249	0.3846
250	0.3846
251	0.3846
252	0.3846
253	0.3846
254	0.3846
255	0.3846
256	0.3846
257	0.3846
258	0.3846
259	0.3846
260	0.3846
261	0.3846
262	0.3846
263	0.3846
264	0.3846
265	0.3846
266	0.3846
267	0.3846
268	0.3846
269	0.3846
270	0.3846
271	0.3846
272	0.3846
273	0.3846
274	0.3846
275	0.3846
276	0.3846
277	0.3847
278	0.3861
279	0.3859
280	0.3859
281	0.3859
282	0.3859
283	0.3859
284	0.3859
285	0.3859
286	0.3859
287	0.3859
288	0.3859
289	0.3859
290	0.3859
291	0.3859
292	0.3859
293	0.3859
294	0.3859
295	0.3859
296	0.3859
297	0.3859
298	0.3859
299	0.3859
300	0.3859
301	0.3859
302	0.3859
303	0.3859
304	0.3859
305	0.3859
306	0.3859
307	0.3859
308	0.3861
309	0.3863
310	0.3863
311	0.3863
312	0.3863
313	0.3863
314	0.3863
315	0.3863
316	0.3863
317	0.3863
318	0.3862
319	0.3862
320	0.3862
321	0.3859
322	0.3859
323	0.3859
324	0.3859
325	0.3859
326	0.3859
327	0.3859
328	0.3859
329	0.3859
330	0.3859
331	0.3859
332	0.3859
333	0.3859
334	0.3859
335	0.3859
336	0.3859
337	0.3859
338	0.3859
339	0.3859
340	0.3859
341	0.3859
342	0.3859
343	0.3859
344	0.3859
345	0.3859
346	0.3859
347	0.3859
348	0.3859
349	0.3859
