1	0.6815
2	0.6211
3	0.6101
4	0.5577
5	0.5656
6	0.5537
7	0.5604
8	0.5700
9	0.5702
10	0.5714
11	0.5812
12	0.5710
13	0.5570
14	0.5645
15	0.5754
16	0.7941
17	0.6504
18	0.5654
19	0.5694
20	0.5688
21	0.5708
22	0.5729
23	0.5729
24	0.5719
25	0.5718
26	0.5722
27	0.5729
28	0.5724
29	0.5724
30	0.5716
31	0.5732
32	0.5726
33	0.5766
34	0.5712
35	0.5723
36	0.5725
37	0.5730
38	0.5734
39	0.5727
40	0.5730
41	0.5732
42	0.5722
43	0.5729
44	0.5719
45	0.5720
46	0.5732
47	0.5725
48	0.5717
49	0.5718
50	0.5714
51	0.5728
52	0.5729
53	0.5732
54	0.5730
55	0.5728
56	0.5725
57	0.5715
58	0.5723
59	0.5721
60	0.5733
61	0.5734
62	0.5735
63	0.5729
64	0.5726
65	0.5725
66	0.5732
67	0.5735
68	0.5732
69	0.5718
70	0.5724
71	0.5732
72	0.5726
73	0.5726
74	0.5734
75	0.5729
76	0.5733
77	0.5719
78	0.5730
79	0.5731
80	0.5721
81	0.5720
82	0.5727
83	0.5726
84	0.5727
85	0.5718
86	0.5721
87	0.5720
88	0.5729
89	0.5723
90	0.5729
91	0.5737
92	0.5726
93	0.5727
94	0.5728
95	0.5729
96	0.5728
97	0.5730
98	0.5736
99	0.5733
100	0.5726

