1	1.2965
2	1.1037
3	1.0585
4	1.0110
5	1.0050
6	1.0072
7	0.9352
8	0.9279
9	0.9184
10	0.8735
11	0.9159
12	0.7653
13	0.7459
14	0.7028
15	0.6976
16	0.6978
17	0.7002
18	0.7018
19	0.6978
20	0.6928
21	0.6926
22	0.6926
23	0.6926
24	0.6925
25	0.6925
26	0.6925
27	0.6924
28	0.6924
29	0.6924
30	0.6923
31	0.6923
32	0.6923
33	0.6932
34	0.6945
35	0.6935
36	0.6929
37	0.6959
38	0.7006
39	0.7024
40	0.7084
41	0.7044
42	0.6931
43	0.6915
44	0.7052
45	0.7422
46	0.7028
47	0.6998
48	0.7017
49	0.7058
50	0.7089
51	0.7101
52	0.7021
53	0.6992
54	0.7009
55	0.7047
56	0.7017
57	0.7012
58	0.7015
59	0.6997
60	0.6927
61	0.6928
62	0.6928
63	0.6928
64	0.6928
65	0.6928
66	0.6928
67	0.6928
68	0.6928
69	0.6928
70	0.6928
71	0.6928
72	0.6928
73	0.6928
74	0.6928
75	0.6928
76	0.6928
77	0.6928
78	0.6928
79	0.6928
80	0.6928
81	0.6928
82	0.6928
83	0.6928
84	0.6927
85	0.6927
86	0.6927
87	0.6927
88	0.6927
89	0.6927
90	0.6927
91	0.6927
92	0.6927
93	0.6927
94	0.6927
95	0.6927
96	0.6927
97	0.6927
98	0.6927
99	0.6927
100	0.6927
101	0.6927
102	0.6927
103	0.6927
104	0.6927
105	0.6927
106	0.6927
107	0.6927
108	0.6927
109	0.6927
110	0.6927
111	0.6927
112	0.6927
113	0.6927
114	0.6927
115	0.6927
116	0.6927
117	0.6927
118	0.6927
119	0.6927
120	0.6927
121	0.6927
122	0.6927
123	0.6927
124	0.6927
125	0.6927
126	0.6927
127	0.6927
128	0.6927
129	0.6927
130	0.6927
131	0.6927
132	0.6927
133	0.6927
134	0.6927
135	0.6927
136	0.6927
137	0.6927
138	0.6927
139	0.6927
140	0.6927
141	0.6927
142	0.6927
143	0.6927
144	0.6927
145	0.6927
146	0.6927
147	0.6927
148	0.6927
149	0.6927
150	0.6927
151	0.6927
152	0.6927
153	0.6927
154	0.6927
155	0.6926
156	0.6926
157	0.6926
158	0.6926
159	0.6926
160	0.6926
161	0.6926
162	0.6926
163	0.6926
164	0.6926
165	0.6926
166	0.6926
167	0.6926
168	0.6926
169	0.6926
170	0.6926
171	0.6926
172	0.6926
173	0.6926
174	0.6926
175	0.6926
176	0.6926
177	0.6926
178	0.6926
179	0.6926
180	0.6926
181	0.6926
182	0.6926
183	0.6926
184	0.6926
185	0.6926
186	0.6926
187	0.6926
188	0.6926
189	0.6926
190	0.6926
191	0.6926
192	0.6926
193	0.6926
194	0.6926
195	0.6926
196	0.6926
197	0.6926
198	0.6926
199	0.6925
200	0.6925
201	0.6925
202	0.6925
203	0.6925
204	0.6925
205	0.6925
206	0.6925
207	0.6925
208	0.6925
209	0.6925
210	0.6925
211	0.6925
212	0.6925
213	0.6925
214	0.6925
215	0.6925
216	0.6925
217	0.6924
218	0.6924
219	0.6924
220	0.6924
221	0.6923
222	0.6923
223	0.6923
224	0.6923
225	0.6923
226	0.6922
227	0.6922
228	0.6922
229	0.6922
230	0.6922
231	0.6921
232	0.6921
233	0.6921
234	0.6921
235	0.6921
236	0.6921
237	0.6922
238	0.6922
239	0.6922
240	0.6925
241	0.6927
242	0.6927
243	0.6930
244	0.6943
245	0.6955
246	0.6942
247	0.6920
248	0.6920
249	0.6926
250	0.6941
251	0.6937
252	0.6930
253	0.6954
254	0.6974
255	0.7003
256	0.6913
257	0.6901
258	0.6900
259	0.6898
260	0.6894
261	0.6897
262	0.6908
263	0.6913
264	0.6914
265	0.6914
266	0.6912
267	0.6911
268	0.6910
269	0.6908
270	0.6906
271	0.6905
272	0.6902
273	0.6901
274	0.6899
275	0.6901
276	0.6907
277	0.6916
278	0.6932
279	0.6957
280	0.6955
281	0.6942
282	0.6944
283	0.6928
284	0.6905
285	0.6904
286	0.6915
287	0.6921
288	0.7021
289	0.7061
290	0.7052
291	0.7006
292	0.6921
293	0.6914
294	0.6930
295	0.6912
296	0.6909
297	0.6919
298	0.6922
299	0.6923
300	0.6923
301	0.6922
302	0.6921
303	0.6919
304	0.6923
305	0.6925
306	0.6925
307	0.6925
308	0.6925
309	0.6925
310	0.6925
311	0.6926
312	0.6926
313	0.6926
314	0.6926
315	0.6926
316	0.6926
317	0.6926
318	0.6926
319	0.6926
320	0.6926
321	0.6926
322	0.6926
323	0.6926
324	0.6926
325	0.6926
326	0.6926
327	0.6926
328	0.6926
329	0.6926
330	0.6926
331	0.6926
332	0.6926
333	0.6926
334	0.6926
335	0.6926
336	0.6926
337	0.6926
338	0.6926
339	0.6926
340	0.6926
341	0.6926
342	0.6926
343	0.6926
344	0.6926
345	0.6926
346	0.6926
347	0.6926
348	0.6926
349	0.6926
350	0.6926
351	0.6926
352	0.6926
353	0.6926
354	0.6926
355	0.6926
356	0.6926
357	0.6926
358	0.6926
359	0.6926
360	0.6926
361	0.6926
362	0.6926
363	0.6926
364	0.6926
365	0.6926
366	0.6926
367	0.6926
368	0.6926
369	0.6926
370	0.6926
371	0.6926
372	0.6926
373	0.6926
374	0.6926
375	0.6926
376	0.6926
377	0.6926
378	0.6926
379	0.6926
380	0.6926
381	0.6926
382	0.6926
383	0.6926
384	0.6926
385	0.6926
386	0.6926
387	0.6926
388	0.6926
389	0.6926
390	0.6926
391	0.6926
392	0.6926
393	0.6926
394	0.6926
395	0.6926
396	0.6926
397	0.6926
398	0.6926
399	0.6926
400	0.6926

