1	0.5539
2	0.6734
3	0.6742
4	0.6344
5	0.6304
6	0.6309
7	0.6312
8	0.6312
9	0.6310
10	0.6308
11	0.6304
12	0.6282
13	0.5866
14	0.5871
15	0.5854
16	0.5498
17	0.4810
18	0.4665
19	0.4798
20	0.4930
21	0.5015
22	0.5016
23	0.5103
24	0.5125
25	0.5125
26	0.5124
27	0.5128
28	0.5129
29	0.5073
30	0.5018
31	0.5018
32	0.5024
33	0.5028
34	0.5106
35	0.5128
36	0.5128
37	0.5127
38	0.5127
39	0.5127
40	0.5127
41	0.5127
42	0.5127
43	0.5127
44	0.5127
45	0.5199
46	0.5240
47	0.5227
48	0.5234
49	0.5254
50	0.5339
51	0.5338
52	0.5334
53	0.5338
54	0.5339
55	0.5342
56	0.5424
57	0.5348
58	0.5339
59	0.5339
60	0.5339
61	0.5339
62	0.5339
63	0.5339
64	0.5339
65	0.5339
66	0.5339
67	0.5339
68	0.5339
69	0.5339
70	0.5339
71	0.5339
72	0.5339
73	0.5339
74	0.5340
75	0.5340
76	0.5340
77	0.5340
78	0.5341
79	0.5342
80	0.5349
81	0.5449
82	0.5449
83	0.5450
84	0.5450
85	0.5450
86	0.5451
87	0.5448
88	0.5448
89	0.5448
90	0.5448
91	0.5448
92	0.5448
93	0.5448
94	0.5448
95	0.5448
96	0.5448
97	0.5448
98	0.5448
99	0.5448
100	0.5448

